Mine.Name,Product.Type,Product.Subtype,Coal.Brand,Quality.Metric,Value,Unit
Heilongjiang KSOE,Metallurgical,SCC,Heilongjiang SCC,SE gad,5000,kcal/kg
Heilongjiang KSOE,Metallurgical,SCC,Heilongjiang SCC,SE gar,5000,kcal/kg
Heilongjiang KSOE,Metallurgical,SCC,Heilongjiang SCC,SE nar,5000,kcal/kg
Heilongjiang KSOE,Metallurgical,SCC,Heilongjiang SCC,TM,5000,%
Heilongjiang KSOE,Metallurgical,SCC,Heilongjiang SCC,TS,5000,%
Heilongjiang KSOE,Metallurgical,SCC,Heilongjiang SCC,Vitrinite,5000,%
Heilongjiang KSOE,Metallurgical,SCC,Heilongjiang SCC,VM,5000,%
Heilongjiang Other Mines,Thermal,Bituminous,Heilongjiang 5000,AFT IDT Ox,5000,??C
Heilongjiang Other Mines,Thermal,Bituminous,Heilongjiang 5000,Ash,5000,%
Heilongjiang Other Mines,Thermal,Bituminous,Heilongjiang 5000,Cl2,5000,%
Heilongjiang Other Mines,Thermal,Bituminous,Heilongjiang 5000,CSN,5000,Number
Heilongjiang Other Mines,Thermal,Bituminous,Heilongjiang 5000,CSR,5000,Number
Heilongjiang Other Mines,Thermal,Bituminous,Heilongjiang 5000,FC,5000,%
Heilongjiang Other Mines,Thermal,Bituminous,Heilongjiang 5000,HGI,5000,Number
Heilongjiang Other Mines,Thermal,Bituminous,Heilongjiang 5000,IM,5000,%
Heilongjiang Other Mines,Thermal,Bituminous,Heilongjiang 5000,Max Fluid,5000,ddpm
Heilongjiang Other Mines,Thermal,Bituminous,Heilongjiang 5000,N,5000,%
Heilongjiang Other Mines,Thermal,Bituminous,Heilongjiang 5000,P,5000,%
Heilongjiang Other Mines,Thermal,Bituminous,Heilongjiang 5000,Ro Max,5000,%
Heilongjiang Other Mines,Thermal,Bituminous,Heilongjiang 5000,SE gad,5000,kcal/kg
Heilongjiang Other Mines,Thermal,Bituminous,Heilongjiang 5000,SE gar,5000,kcal/kg
Heilongjiang Other Mines,Thermal,Bituminous,Heilongjiang 5000,SE nar,5000,kcal/kg
Heilongjiang Other Mines,Thermal,Bituminous,Heilongjiang 5000,TM,5000,%
Heilongjiang Other Mines,Thermal,Bituminous,Heilongjiang 5000,TS,5000,%
Heilongjiang Other Mines,Thermal,Bituminous,Heilongjiang 5000,Vitrinite,5000,%
Heilongjiang Other Mines,Thermal,Bituminous,Heilongjiang 5000,VM,5000,%
Heilongjiang Other Mines,Metallurgical,HCC,Heilongjiang HCC,AFT IDT Ox,5000,??C
Heilongjiang Other Mines,Metallurgical,HCC,Heilongjiang HCC,Ash,5000,%
Heilongjiang Other Mines,Metallurgical,HCC,Heilongjiang HCC,Cl2,5000,%
Heilongjiang Other Mines,Metallurgical,HCC,Heilongjiang HCC,CSN,5000,Number
Heilongjiang Other Mines,Metallurgical,HCC,Heilongjiang HCC,CSN,5000,Number
Heilongjiang Other Mines,Metallurgical,HCC,Heilongjiang HCC,CSR,5000,Number
Heilongjiang Other Mines,Metallurgical,HCC,Heilongjiang HCC,CSR,5000,Number
Heilongjiang Other Mines,Metallurgical,HCC,Heilongjiang HCC,CSR,5000,Number
Heilongjiang Other Mines,Metallurgical,HCC,Heilongjiang HCC,FC,5000,%
Heilongjiang Other Mines,Metallurgical,HCC,Heilongjiang HCC,HGI,5000,Number
Heilongjiang Other Mines,Metallurgical,HCC,Heilongjiang HCC,IM,5000,%
Heilongjiang Other Mines,Metallurgical,HCC,Heilongjiang HCC,Max Fluid,5000,ddpm
Heilongjiang Other Mines,Metallurgical,HCC,Heilongjiang HCC,N,5000,%
Heilongjiang Other Mines,Metallurgical,HCC,Heilongjiang HCC,P,5000,%
Heilongjiang Other Mines,Metallurgical,HCC,Heilongjiang HCC,Ro Max,5000,%
Heilongjiang Other Mines,Metallurgical,HCC,Heilongjiang HCC,SE gad,5000,kcal/kg
Heilongjiang Other Mines,Metallurgical,HCC,Heilongjiang HCC,SE gar,5000,kcal/kg
Heilongjiang Other Mines,Metallurgical,HCC,Heilongjiang HCC,SE nar,5000,kcal/kg
Heilongjiang Other Mines,Metallurgical,HCC,Heilongjiang HCC,TM,5000,%
Heilongjiang Other Mines,Metallurgical,HCC,Heilongjiang HCC,TS,5000,%
Heilongjiang Other Mines,Metallurgical,HCC,Heilongjiang HCC,Vitrinite,5000,%
Heilongjiang Other Mines,Metallurgical,HCC,Heilongjiang HCC,VM,5000,%
Heilongjiang Other Mines,Metallurgical,HCC,Heilongjiang HCC,VM,5000,%
Heilongjiang Other Mines,Metallurgical,HCC,Heilongjiang HCC,VM,5000,%
Heilongjiang Other Mines,Metallurgical,SCC,Heilongjiang SCC,AFT IDT Ox,5000,??C
Heilongjiang Other Mines,Metallurgical,SCC,Heilongjiang SCC,Ash,5000,%
Heilongjiang Other Mines,Metallurgical,SCC,Heilongjiang SCC,Cl2,5000,%
Heilongjiang Other Mines,Metallurgical,SCC,Heilongjiang SCC,CSN,5000,Number
Heilongjiang Other Mines,Metallurgical,SCC,Heilongjiang SCC,CSR,5000,Number
Heilongjiang Other Mines,Metallurgical,SCC,Heilongjiang SCC,FC,5000,%
Heilongjiang Other Mines,Metallurgical,SCC,Heilongjiang SCC,HGI,5000,Number
Heilongjiang Other Mines,Metallurgical,SCC,Heilongjiang SCC,IM,5000,%
Heilongjiang Other Mines,Metallurgical,SCC,Heilongjiang SCC,Max Fluid,5000,ddpm
Heilongjiang Other Mines,Metallurgical,SCC,Heilongjiang SCC,N,5000,%
Heilongjiang Other Mines,Metallurgical,SCC,Heilongjiang SCC,P,5000,%
Heilongjiang Other Mines,Metallurgical,SCC,Heilongjiang SCC,Ro Max,5000,%
Heilongjiang Other Mines,Metallurgical,SCC,Heilongjiang SCC,SE gad,5000,kcal/kg
Heilongjiang Other Mines,Metallurgical,SCC,Heilongjiang SCC,SE gar,5000,kcal/kg
Heilongjiang Other Mines,Metallurgical,SCC,Heilongjiang SCC,SE nar,5000,kcal/kg
Heilongjiang Other Mines,Metallurgical,SCC,Heilongjiang SCC,TM,5000,%
Heilongjiang Other Mines,Metallurgical,SCC,Heilongjiang SCC,TS,5000,%
Heilongjiang Other Mines,Metallurgical,SCC,Heilongjiang SCC,Vitrinite,5000,%
Heilongjiang Other Mines,Metallurgical,SCC,Heilongjiang SCC,VM,5000,%
Henan KSOE,Thermal,Sub-bituminous,Henan 4500,AFT IDT Ox,5000,??C
Henan KSOE,Thermal,Sub-bituminous,Henan 4500,Ash,5000,%
Henan KSOE,Thermal,Sub-bituminous,Henan 4500,Cl2,5000,%
Henan KSOE,Thermal,Sub-bituminous,Henan 4500,CSN,5000,Number
Henan KSOE,Thermal,Sub-bituminous,Henan 4500,CSR,5000,Number
Henan KSOE,Thermal,Sub-bituminous,Henan 4500,FC,5000,%
Henan KSOE,Thermal,Sub-bituminous,Henan 4500,HGI,5000,Number
Henan KSOE,Thermal,Sub-bituminous,Henan 4500,IM,5000,%
Henan KSOE,Thermal,Sub-bituminous,Henan 4500,Max Fluid,5000,ddpm
Henan KSOE,Thermal,Sub-bituminous,Henan 4500,N,5000,%
Henan KSOE,Thermal,Sub-bituminous,Henan 4500,P,5000,%
Henan KSOE,Thermal,Sub-bituminous,Henan 4500,Ro Max,5000,%
Henan KSOE,Thermal,Sub-bituminous,Henan 4500,SE gad,5000,kcal/kg
Henan KSOE,Thermal,Sub-bituminous,Henan 4500,SE gar,5000,kcal/kg
Henan KSOE,Thermal,Sub-bituminous,Henan 4500,SE nar,5000,kcal/kg
Henan KSOE,Thermal,Sub-bituminous,Henan 4500,TM,5000,%
Henan KSOE,Thermal,Sub-bituminous,Henan 4500,TS,5000,%
Henan KSOE,Thermal,Sub-bituminous,Henan 4500,Vitrinite,5000,%
Henan KSOE,Thermal,Sub-bituminous,Henan 4500,VM,5000,%
Henan KSOE,Thermal,Anthracite,Henan Anthracite,AFT IDT Ox,5000,??C
Henan KSOE,Thermal,Anthracite,Henan Anthracite,Ash,5000,%
Henan KSOE,Thermal,Anthracite,Henan Anthracite,Cl2,5000,%
Henan KSOE,Thermal,Anthracite,Henan Anthracite,CSN,5000,Number
Henan KSOE,Thermal,Anthracite,Henan Anthracite,CSR,5000,Number
Henan KSOE,Thermal,Anthracite,Henan Anthracite,FC,5000,%
Henan KSOE,Thermal,Anthracite,Henan Anthracite,HGI,5000,Number
Henan KSOE,Thermal,Anthracite,Henan Anthracite,IM,5000,%
Henan KSOE,Thermal,Anthracite,Henan Anthracite,Max Fluid,5000,ddpm
Henan KSOE,Thermal,Anthracite,Henan Anthracite,N,5000,%
Henan KSOE,Thermal,Anthracite,Henan Anthracite,P,5000,%
Henan KSOE,Thermal,Anthracite,Henan Anthracite,Ro Max,5000,%
Henan KSOE,Thermal,Anthracite,Henan Anthracite,SE gad,5000,kcal/kg
Henan KSOE,Thermal,Anthracite,Henan Anthracite,SE gar,5000,kcal/kg
Henan KSOE,Thermal,Anthracite,Henan Anthracite,SE nar,5000,kcal/kg
Henan KSOE,Thermal,Anthracite,Henan Anthracite,TM,5000,%
Henan KSOE,Thermal,Anthracite,Henan Anthracite,TS,5000,%
Henan KSOE,Thermal,Anthracite,Henan Anthracite,Vitrinite,5000,%
Henan KSOE,Thermal,Anthracite,Henan Anthracite,VM,5000,%
Henan KSOE,Metallurgical,HCC,Henan HCC,AFT IDT Ox,5000,??C
Henan KSOE,Metallurgical,HCC,Henan HCC,Ash,5000,%
Henan KSOE,Metallurgical,HCC,Henan HCC,Cl2,5000,%
Henan KSOE,Metallurgical,HCC,Henan HCC,CSN,5000,Number
Henan KSOE,Metallurgical,HCC,Henan HCC,CSN,5000,Number
Henan KSOE,Metallurgical,HCC,Henan HCC,CSR,5000,Number
Henan KSOE,Metallurgical,HCC,Henan HCC,CSR,5000,Number
Henan KSOE,Metallurgical,HCC,Henan HCC,FC,5000,%
Henan KSOE,Metallurgical,HCC,Henan HCC,HGI,5000,Number
Henan KSOE,Metallurgical,HCC,Henan HCC,IM,5000,%
Henan KSOE,Metallurgical,HCC,Henan HCC,Max Fluid,5000,ddpm
Henan KSOE,Metallurgical,HCC,Henan HCC,N,5000,%
Henan KSOE,Metallurgical,HCC,Henan HCC,P,5000,%
Henan KSOE,Metallurgical,HCC,Henan HCC,Ro Max,5000,%
Henan KSOE,Metallurgical,HCC,Henan HCC,SE gad,5000,kcal/kg
Henan KSOE,Metallurgical,HCC,Henan HCC,SE gar,5000,kcal/kg
Henan KSOE,Metallurgical,HCC,Henan HCC,SE nar,5000,kcal/kg
Henan KSOE,Metallurgical,HCC,Henan HCC,TM,5000,%
Henan KSOE,Metallurgical,HCC,Henan HCC,TS,5000,%
Henan KSOE,Metallurgical,HCC,Henan HCC,Vitrinite,5000,%
Henan KSOE,Metallurgical,HCC,Henan HCC,VM,5000,%
Henan KSOE,Metallurgical,HCC,Henan HCC,VM,5000,%
Henan KSOE,Metallurgical,HCC,Henan HCC,VM,5000,%
Henan KSOE,Metallurgical,PCI,Henan PCI,AFT IDT Ox,5000,??C
Henan KSOE,Metallurgical,PCI,Henan PCI,Ash,5000,%
Henan KSOE,Metallurgical,PCI,Henan PCI,Cl2,5000,%
Henan KSOE,Metallurgical,PCI,Henan PCI,CSN,5000,Number
Henan KSOE,Metallurgical,PCI,Henan PCI,CSR,5000,Number
Henan KSOE,Metallurgical,PCI,Henan PCI,FC,5000,%
Henan KSOE,Metallurgical,PCI,Henan PCI,HGI,5000,Number
Henan KSOE,Metallurgical,PCI,Henan PCI,IM,5000,%
Henan KSOE,Metallurgical,PCI,Henan PCI,Max Fluid,5000,ddpm
Henan KSOE,Metallurgical,PCI,Henan PCI,N,5000,%
Henan KSOE,Metallurgical,PCI,Henan PCI,P,5000,%
Henan KSOE,Metallurgical,PCI,Henan PCI,Ro Max,5000,%
Henan KSOE,Metallurgical,PCI,Henan PCI,SE gad,5000,kcal/kg
Henan KSOE,Metallurgical,PCI,Henan PCI,SE gar,5000,kcal/kg
Henan KSOE,Metallurgical,PCI,Henan PCI,SE nar,5000,kcal/kg
Henan KSOE,Metallurgical,PCI,Henan PCI,TM,5000,%
Henan KSOE,Metallurgical,PCI,Henan PCI,TS,5000,%
Henan KSOE,Metallurgical,PCI,Henan PCI,Vitrinite,5000,%
Henan KSOE,Metallurgical,PCI,Henan PCI,VM,5000,%
Henan KSOE,Metallurgical,SCC,Henan SCC,AFT IDT Ox,5000,??C
Henan KSOE,Metallurgical,SCC,Henan SCC,Ash,5000,%
Henan KSOE,Metallurgical,SCC,Henan SCC,Cl2,5000,%
Henan KSOE,Metallurgical,SCC,Henan SCC,CSN,5000,Number
Henan KSOE,Metallurgical,SCC,Henan SCC,CSR,5000,Number
Henan KSOE,Metallurgical,SCC,Henan SCC,FC,5000,%
Henan KSOE,Metallurgical,SCC,Henan SCC,HGI,5000,Number
Henan KSOE,Metallurgical,SCC,Henan SCC,IM,5000,%
Henan KSOE,Metallurgical,SCC,Henan SCC,Max Fluid,5000,ddpm
Henan KSOE,Metallurgical,SCC,Henan SCC,N,5000,%
Henan KSOE,Metallurgical,SCC,Henan SCC,P,5000,%
Henan KSOE,Metallurgical,SCC,Henan SCC,Ro Max,5000,%
Henan KSOE,Metallurgical,SCC,Henan SCC,SE gad,5000,kcal/kg
Henan KSOE,Metallurgical,SCC,Henan SCC,SE gar,5000,kcal/kg
Henan KSOE,Metallurgical,SCC,Henan SCC,SE nar,5000,kcal/kg
Henan KSOE,Metallurgical,SCC,Henan SCC,TM,5000,%
Henan KSOE,Metallurgical,SCC,Henan SCC,TS,5000,%
Henan KSOE,Metallurgical,SCC,Henan SCC,Vitrinite,5000,%
Henan KSOE,Metallurgical,SCC,Henan SCC,VM,5000,%
Henan KSOE_Dayou Energy,Thermal,Sub-bituminous,Henan 4500,AFT IDT Ox,5000,??C
Henan KSOE_Dayou Energy,Thermal,Sub-bituminous,Henan 4500,Ash,5000,%
Henan KSOE_Dayou Energy,Thermal,Sub-bituminous,Henan 4500,Cl2,5000,%
Henan KSOE_Dayou Energy,Thermal,Sub-bituminous,Henan 4500,CSN,5000,Number
Henan KSOE_Dayou Energy,Thermal,Sub-bituminous,Henan 4500,CSR,5000,Number
Henan KSOE_Dayou Energy,Thermal,Sub-bituminous,Henan 4500,FC,5000,%
Henan KSOE_Dayou Energy,Thermal,Sub-bituminous,Henan 4500,HGI,5000,Number
Henan KSOE_Dayou Energy,Thermal,Sub-bituminous,Henan 4500,IM,5000,%
Henan KSOE_Dayou Energy,Thermal,Sub-bituminous,Henan 4500,Max Fluid,5000,ddpm
Henan KSOE_Dayou Energy,Thermal,Sub-bituminous,Henan 4500,N,5000,%
Henan KSOE_Dayou Energy,Thermal,Sub-bituminous,Henan 4500,P,5000,%
Henan KSOE_Dayou Energy,Thermal,Sub-bituminous,Henan 4500,Ro Max,5000,%
Henan KSOE_Dayou Energy,Thermal,Sub-bituminous,Henan 4500,SE gad,5000,kcal/kg
Henan KSOE_Dayou Energy,Thermal,Sub-bituminous,Henan 4500,SE gar,5000,kcal/kg
Henan KSOE_Dayou Energy,Thermal,Sub-bituminous,Henan 4500,SE nar,5000,kcal/kg
Henan KSOE_Dayou Energy,Thermal,Sub-bituminous,Henan 4500,TM,5000,%
Henan KSOE_Dayou Energy,Thermal,Sub-bituminous,Henan 4500,TS,5000,%
Henan KSOE_Dayou Energy,Thermal,Sub-bituminous,Henan 4500,Vitrinite,5000,%
Henan KSOE_Dayou Energy,Thermal,Sub-bituminous,Henan 4500,VM,5000,%
Henan KSOE_Dayou Energy,Metallurgical,HCC,Henan HCC,AFT IDT Ox,5000,??C
Henan KSOE_Dayou Energy,Metallurgical,HCC,Henan HCC,Ash,5000,%
Henan KSOE_Dayou Energy,Metallurgical,HCC,Henan HCC,Cl2,5000,%
Henan KSOE_Dayou Energy,Metallurgical,HCC,Henan HCC,CSN,5000,Number
Henan KSOE_Dayou Energy,Metallurgical,HCC,Henan HCC,CSN,5000,Number
Henan KSOE_Dayou Energy,Metallurgical,HCC,Henan HCC,CSR,5000,Number
Henan KSOE_Dayou Energy,Metallurgical,HCC,Henan HCC,CSR,5000,Number
Henan KSOE_Dayou Energy,Metallurgical,HCC,Henan HCC,FC,5000,%
Henan KSOE_Dayou Energy,Metallurgical,HCC,Henan HCC,HGI,5000,Number
Henan KSOE_Dayou Energy,Metallurgical,HCC,Henan HCC,IM,5000,%
Henan KSOE_Dayou Energy,Metallurgical,HCC,Henan HCC,Max Fluid,5000,ddpm
Henan KSOE_Dayou Energy,Metallurgical,HCC,Henan HCC,N,5000,%
Henan KSOE_Dayou Energy,Metallurgical,HCC,Henan HCC,P,5000,%
Henan KSOE_Dayou Energy,Metallurgical,HCC,Henan HCC,Ro Max,5000,%
Henan KSOE_Dayou Energy,Metallurgical,HCC,Henan HCC,SE gad,5000,kcal/kg
Henan KSOE_Dayou Energy,Metallurgical,HCC,Henan HCC,SE gar,5000,kcal/kg
Henan KSOE_Dayou Energy,Metallurgical,HCC,Henan HCC,SE nar,5000,kcal/kg
Henan KSOE_Dayou Energy,Metallurgical,HCC,Henan HCC,TM,5000,%
Henan KSOE_Dayou Energy,Metallurgical,HCC,Henan HCC,TS,5000,%
Henan KSOE_Dayou Energy,Metallurgical,HCC,Henan HCC,Vitrinite,5000,%
Henan KSOE_Dayou Energy,Metallurgical,HCC,Henan HCC,VM,5000,%
Henan KSOE_Dayou Energy,Metallurgical,HCC,Henan HCC,VM,5000,%
Henan KSOE_Dayou Energy,Metallurgical,HCC,Henan HCC,VM,5000,%
Henan KSOE_Pingdingshan Coal,Thermal,Sub-bituminous,Henan 4500,AFT IDT Ox,5000,??C
Henan KSOE_Pingdingshan Coal,Thermal,Sub-bituminous,Henan 4500,Ash,5000,%
Henan KSOE_Pingdingshan Coal,Thermal,Sub-bituminous,Henan 4500,Cl2,5000,%
Henan KSOE_Pingdingshan Coal,Thermal,Sub-bituminous,Henan 4500,CSN,5000,Number
Henan KSOE_Pingdingshan Coal,Thermal,Sub-bituminous,Henan 4500,CSR,5000,Number
Henan KSOE_Pingdingshan Coal,Thermal,Sub-bituminous,Henan 4500,FC,5000,%
Henan KSOE_Pingdingshan Coal,Thermal,Sub-bituminous,Henan 4500,HGI,5000,Number
Henan KSOE_Pingdingshan Coal,Thermal,Sub-bituminous,Henan 4500,IM,5000,%
Henan KSOE_Pingdingshan Coal,Thermal,Sub-bituminous,Henan 4500,Max Fluid,5000,ddpm
Henan KSOE_Pingdingshan Coal,Thermal,Sub-bituminous,Henan 4500,N,5000,%
Henan KSOE_Pingdingshan Coal,Thermal,Sub-bituminous,Henan 4500,P,5000,%
Henan KSOE_Pingdingshan Coal,Thermal,Sub-bituminous,Henan 4500,Ro Max,5000,%
Henan KSOE_Pingdingshan Coal,Thermal,Sub-bituminous,Henan 4500,SE gad,5000,kcal/kg
Henan KSOE_Pingdingshan Coal,Thermal,Sub-bituminous,Henan 4500,SE gar,5000,kcal/kg
Henan KSOE_Pingdingshan Coal,Thermal,Sub-bituminous,Henan 4500,SE nar,5000,kcal/kg
Henan KSOE_Pingdingshan Coal,Thermal,Sub-bituminous,Henan 4500,TM,5000,%
Henan KSOE_Pingdingshan Coal,Thermal,Sub-bituminous,Henan 4500,TS,5000,%
Henan KSOE_Pingdingshan Coal,Thermal,Sub-bituminous,Henan 4500,Vitrinite,5000,%
Henan KSOE_Pingdingshan Coal,Thermal,Sub-bituminous,Henan 4500,VM,5000,%
Henan KSOE_Pingdingshan Coal,Metallurgical,HCC,Henan HCC,AFT IDT Ox,5000,??C
Henan KSOE_Pingdingshan Coal,Metallurgical,HCC,Henan HCC,Ash,5000,%
Henan KSOE_Pingdingshan Coal,Metallurgical,HCC,Henan HCC,Cl2,5000,%
Henan KSOE_Pingdingshan Coal,Metallurgical,HCC,Henan HCC,CSN,5000,Number
Henan KSOE_Pingdingshan Coal,Metallurgical,HCC,Henan HCC,CSN,5000,Number
Henan KSOE_Pingdingshan Coal,Metallurgical,HCC,Henan HCC,CSR,5000,Number
Henan KSOE_Pingdingshan Coal,Metallurgical,HCC,Henan HCC,CSR,5000,Number
Henan KSOE_Pingdingshan Coal,Metallurgical,HCC,Henan HCC,FC,5000,%
Henan KSOE_Pingdingshan Coal,Metallurgical,HCC,Henan HCC,HGI,5000,Number
Henan KSOE_Pingdingshan Coal,Metallurgical,HCC,Henan HCC,IM,5000,%
Henan KSOE_Pingdingshan Coal,Metallurgical,HCC,Henan HCC,Max Fluid,5000,ddpm
Henan KSOE_Pingdingshan Coal,Metallurgical,HCC,Henan HCC,N,5000,%
Henan KSOE_Pingdingshan Coal,Metallurgical,HCC,Henan HCC,P,5000,%
Henan KSOE_Pingdingshan Coal,Metallurgical,HCC,Henan HCC,Ro Max,5000,%
Henan KSOE_Pingdingshan Coal,Metallurgical,HCC,Henan HCC,SE gad,5000,kcal/kg
Henan KSOE_Pingdingshan Coal,Metallurgical,HCC,Henan HCC,SE gar,5000,kcal/kg
Henan KSOE_Pingdingshan Coal,Metallurgical,HCC,Henan HCC,SE nar,5000,kcal/kg
Henan KSOE_Pingdingshan Coal,Metallurgical,HCC,Henan HCC,TM,5000,%
Henan KSOE_Pingdingshan Coal,Metallurgical,HCC,Henan HCC,TS,5000,%
Henan KSOE_Pingdingshan Coal,Metallurgical,HCC,Henan HCC,Vitrinite,5000,%
Henan KSOE_Pingdingshan Coal,Metallurgical,HCC,Henan HCC,VM,5000,%
Henan KSOE_Pingdingshan Coal,Metallurgical,HCC,Henan HCC,VM,5000,%
Henan KSOE_Pingdingshan Coal,Metallurgical,HCC,Henan HCC,VM,5000,%
Henan KSOE_Shenhuo Coal,Thermal,Anthracite,Shenhuo Anthracite,AFT IDT Ox,5000,??C
Henan KSOE_Shenhuo Coal,Thermal,Anthracite,Shenhuo Anthracite,Ash,5000,%
Henan KSOE_Shenhuo Coal,Thermal,Anthracite,Shenhuo Anthracite,Cl2,5000,%
Henan KSOE_Shenhuo Coal,Thermal,Anthracite,Shenhuo Anthracite,CSN,5000,Number
Henan KSOE_Shenhuo Coal,Thermal,Anthracite,Shenhuo Anthracite,CSR,5000,Number
Henan KSOE_Shenhuo Coal,Thermal,Anthracite,Shenhuo Anthracite,FC,5000,%
Henan KSOE_Shenhuo Coal,Thermal,Anthracite,Shenhuo Anthracite,HGI,5000,Number
Henan KSOE_Shenhuo Coal,Thermal,Anthracite,Shenhuo Anthracite,IM,5000,%
Henan KSOE_Shenhuo Coal,Thermal,Anthracite,Shenhuo Anthracite,Max Fluid,5000,ddpm
Henan KSOE_Shenhuo Coal,Thermal,Anthracite,Shenhuo Anthracite,N,5000,%
Henan KSOE_Shenhuo Coal,Thermal,Anthracite,Shenhuo Anthracite,P,5000,%
Henan KSOE_Shenhuo Coal,Thermal,Anthracite,Shenhuo Anthracite,Ro Max,5000,%
Henan KSOE_Shenhuo Coal,Thermal,Anthracite,Shenhuo Anthracite,SE gad,5000,kcal/kg
Henan KSOE_Shenhuo Coal,Thermal,Anthracite,Shenhuo Anthracite,SE gar,5000,kcal/kg
Henan KSOE_Shenhuo Coal,Thermal,Anthracite,Shenhuo Anthracite,SE nar,5000,kcal/kg
Henan KSOE_Shenhuo Coal,Thermal,Anthracite,Shenhuo Anthracite,TM,5000,%
Henan KSOE_Shenhuo Coal,Thermal,Anthracite,Shenhuo Anthracite,TS,5000,%
Henan KSOE_Shenhuo Coal,Thermal,Anthracite,Shenhuo Anthracite,Vitrinite,5000,%
Henan KSOE_Shenhuo Coal,Thermal,Anthracite,Shenhuo Anthracite,VM,5000,%
Henan KSOE_Shenhuo Coal,Thermal,Sub-bituminous,Shenhuo Sub-bit,AFT IDT Ox,5000,??C
Henan KSOE_Shenhuo Coal,Thermal,Sub-bituminous,Shenhuo Sub-bit,Ash,5000,%
Henan KSOE_Shenhuo Coal,Thermal,Sub-bituminous,Shenhuo Sub-bit,Cl2,5000,%
Henan KSOE_Shenhuo Coal,Thermal,Sub-bituminous,Shenhuo Sub-bit,CSN,5000,Number
Henan KSOE_Shenhuo Coal,Thermal,Sub-bituminous,Shenhuo Sub-bit,CSR,5000,Number
Henan KSOE_Shenhuo Coal,Thermal,Sub-bituminous,Shenhuo Sub-bit,FC,5000,%
Henan KSOE_Shenhuo Coal,Thermal,Sub-bituminous,Shenhuo Sub-bit,HGI,5000,Number
Henan KSOE_Shenhuo Coal,Thermal,Sub-bituminous,Shenhuo Sub-bit,IM,5000,%
Henan KSOE_Shenhuo Coal,Thermal,Sub-bituminous,Shenhuo Sub-bit,Max Fluid,5000,ddpm
Henan KSOE_Shenhuo Coal,Thermal,Sub-bituminous,Shenhuo Sub-bit,N,5000,%
Henan KSOE_Shenhuo Coal,Thermal,Sub-bituminous,Shenhuo Sub-bit,P,5000,%
Henan KSOE_Shenhuo Coal,Thermal,Sub-bituminous,Shenhuo Sub-bit,Ro Max,5000,%
Henan KSOE_Shenhuo Coal,Thermal,Sub-bituminous,Shenhuo Sub-bit,SE gad,5000,kcal/kg
Henan KSOE_Shenhuo Coal,Thermal,Sub-bituminous,Shenhuo Sub-bit,SE gar,5000,kcal/kg
Henan KSOE_Shenhuo Coal,Thermal,Sub-bituminous,Shenhuo Sub-bit,SE nar,5000,kcal/kg
Henan KSOE_Shenhuo Coal,Thermal,Sub-bituminous,Shenhuo Sub-bit,TM,5000,%
Henan KSOE_Shenhuo Coal,Thermal,Sub-bituminous,Shenhuo Sub-bit,TS,5000,%
Henan KSOE_Shenhuo Coal,Thermal,Sub-bituminous,Shenhuo Sub-bit,Vitrinite,5000,%
Henan KSOE_Shenhuo Coal,Thermal,Sub-bituminous,Shenhuo Sub-bit,VM,5000,%
Henan KSOE_Zhengzhou Coal,Thermal,Anthracite,Zhengzhou Coal Anthracite,AFT IDT Ox,5000,??C
Henan KSOE_Zhengzhou Coal,Thermal,Anthracite,Zhengzhou Coal Anthracite,Ash,5000,%
Henan KSOE_Zhengzhou Coal,Thermal,Anthracite,Zhengzhou Coal Anthracite,Cl2,5000,%
Henan KSOE_Zhengzhou Coal,Thermal,Anthracite,Zhengzhou Coal Anthracite,CSN,5000,Number
Henan KSOE_Zhengzhou Coal,Thermal,Anthracite,Zhengzhou Coal Anthracite,CSR,5000,Number
Henan KSOE_Zhengzhou Coal,Thermal,Anthracite,Zhengzhou Coal Anthracite,FC,5000,%
Henan KSOE_Zhengzhou Coal,Thermal,Anthracite,Zhengzhou Coal Anthracite,HGI,5000,Number
Henan KSOE_Zhengzhou Coal,Thermal,Anthracite,Zhengzhou Coal Anthracite,IM,5000,%
Henan KSOE_Zhengzhou Coal,Thermal,Anthracite,Zhengzhou Coal Anthracite,Max Fluid,5000,ddpm
Henan KSOE_Zhengzhou Coal,Thermal,Anthracite,Zhengzhou Coal Anthracite,N,5000,%
Henan KSOE_Zhengzhou Coal,Thermal,Anthracite,Zhengzhou Coal Anthracite,P,5000,%
Henan KSOE_Zhengzhou Coal,Thermal,Anthracite,Zhengzhou Coal Anthracite,Ro Max,5000,%
Henan KSOE_Zhengzhou Coal,Thermal,Anthracite,Zhengzhou Coal Anthracite,SE gad,5000,kcal/kg
Henan KSOE_Zhengzhou Coal,Thermal,Anthracite,Zhengzhou Coal Anthracite,SE gar,5000,kcal/kg
Henan KSOE_Zhengzhou Coal,Thermal,Anthracite,Zhengzhou Coal Anthracite,SE nar,5000,kcal/kg
Henan KSOE_Zhengzhou Coal,Thermal,Anthracite,Zhengzhou Coal Anthracite,TM,5000,%
Henan KSOE_Zhengzhou Coal,Thermal,Anthracite,Zhengzhou Coal Anthracite,TS,5000,%
Henan KSOE_Zhengzhou Coal,Thermal,Anthracite,Zhengzhou Coal Anthracite,Vitrinite,5000,%
Henan KSOE_Zhengzhou Coal,Thermal,Anthracite,Zhengzhou Coal Anthracite,VM,5000,%
