Mine.Name,Product.Type,Product.Subtype,Product.Market,Market.Type,Operating.Status,Year,Metric.Value..Real.
Sichuan Other Mines,Thermal,Anthracite,Domestic,Non-coastal,Operating,2029,100
Sichuan Other Mines,Metallurgical,HCC,Domestic,Non-coastal,Operating,2030,100
Sichuan Other Mines,Metallurgical,SCC,Domestic,Non-coastal,Operating,2030,100
Sichuan Other Mines,Thermal,Bituminous,Domestic,Non-coastal,Operating,2030,100
Sichuan Other Mines,Thermal,Anthracite,Domestic,Non-coastal,Operating,2030,100
Ningxia Other Mines,Metallurgical,HCC,Domestic,Non-coastal,Operating,2015,100
Ningxia Other Mines,Metallurgical,PCI,Domestic,Non-coastal,Operating,2015,100
Ningxia Other Mines,Thermal,Bituminous,Domestic,Non-coastal,Operating,2015,100
Ningxia Other Mines,Thermal,Anthracite,Domestic,Non-coastal,Operating,2015,100
Ningxia Other Mines,Metallurgical,HCC,Domestic,Non-coastal,Operating,2016,100
Ningxia Other Mines,Metallurgical,PCI,Domestic,Non-coastal,Operating,2016,100
Ningxia Other Mines,Thermal,Bituminous,Domestic,Non-coastal,Operating,2016,100
Ningxia Other Mines,Thermal,Anthracite,Domestic,Non-coastal,Operating,2016,100
Ningxia Other Mines,Metallurgical,HCC,Domestic,Non-coastal,Operating,2017,100
Ningxia Other Mines,Metallurgical,PCI,Domestic,Non-coastal,Operating,2017,100
Ningxia Other Mines,Thermal,Bituminous,Domestic,Non-coastal,Operating,2017,100
Ningxia Other Mines,Thermal,Anthracite,Domestic,Non-coastal,Operating,2017,100
Ningxia Other Mines,Metallurgical,HCC,Domestic,Non-coastal,Operating,2018,100
Ningxia Other Mines,Metallurgical,PCI,Domestic,Non-coastal,Operating,2018,100
Ningxia Other Mines,Thermal,Bituminous,Domestic,Non-coastal,Operating,2018,100
Ningxia Other Mines,Thermal,Anthracite,Domestic,Non-coastal,Operating,2018,100
Ningxia Other Mines,Metallurgical,HCC,Domestic,Non-coastal,Operating,2019,100
Xinjiang KSOE Surface ,Metallurgical,HCC,Domestic,Non-coastal,Operating,2015,100
Ningxia Other Mines,Metallurgical,PCI,Domestic,Non-coastal,Operating,2019,100
Ningxia Other Mines,Thermal,Bituminous,Domestic,Non-coastal,Operating,2019,100
Ningxia Other Mines,Thermal,Anthracite,Domestic,Non-coastal,Operating,2019,100
Ningxia Other Mines,Metallurgical,HCC,Domestic,Non-coastal,Operating,2020,100
Ningxia Other Mines,Metallurgical,PCI,Domestic,Non-coastal,Operating,2020,100
Ningxia Other Mines,Thermal,Bituminous,Domestic,Non-coastal,Operating,2020,100
Ningxia Other Mines,Thermal,Anthracite,Domestic,Non-coastal,Operating,2020,100
Ningxia Other Mines,Metallurgical,HCC,Domestic,Non-coastal,Operating,2021,100
Ningxia Other Mines,Metallurgical,PCI,Domestic,Non-coastal,Operating,2021,100
Ningxia Other Mines,Thermal,Bituminous,Domestic,Non-coastal,Operating,2021,100
Ningxia Other Mines,Thermal,Anthracite,Domestic,Non-coastal,Operating,2021,100
Ningxia Other Mines,Metallurgical,HCC,Domestic,Non-coastal,Operating,2022,100
Ningxia Other Mines,Metallurgical,PCI,Domestic,Non-coastal,Operating,2022,100
Ningxia Other Mines,Thermal,Bituminous,Domestic,Non-coastal,Operating,2022,100
Ningxia Other Mines,Thermal,Anthracite,Domestic,Non-coastal,Operating,2022,100
Ningxia Other Mines,Metallurgical,HCC,Domestic,Non-coastal,Operating,2023,100
Ningxia Other Mines,Metallurgical,PCI,Domestic,Non-coastal,Operating,2023,100
Ningxia Other Mines,Thermal,Bituminous,Domestic,Non-coastal,Operating,2023,100
Ningxia Other Mines,Thermal,Anthracite,Domestic,Non-coastal,Operating,2023,100
Ningxia Other Mines,Metallurgical,HCC,Domestic,Non-coastal,Operating,2024,100
Ningxia Other Mines,Metallurgical,PCI,Domestic,Non-coastal,Operating,2024,100
Ningxia Other Mines,Thermal,Bituminous,Domestic,Non-coastal,Operating,2024,100
Shanxi (West) KSOE,Metallurgical,SCC,Domestic,Non-coastal,Operating,2027,100
Shanxi (West) KSOE,Metallurgical,PCI,Domestic,Non-coastal,Operating,2027,100
Shanxi (West) KSOE,Thermal,Bituminous,Domestic,Coastal,Operating,2027,100
Shanxi (West) KSOE,Thermal,Anthracite,Domestic,Coastal,Operating,2027,100
Shanxi (West) KSOE,Thermal,Bituminous,Domestic,Non-coastal,Operating,2027,100
Shanxi (West) KSOE,Thermal,Anthracite,Domestic,Non-coastal,Operating,2027,100
Shanxi (West) KSOE,Metallurgical,HCC,Domestic,Coastal,Operating,2028,100
Shanxi (West) KSOE,Metallurgical,SCC,Domestic,Coastal,Operating,2028,100
Shanxi (West) KSOE,Metallurgical,PCI,Domestic,Coastal,Operating,2028,100
Shanxi (West) KSOE,Metallurgical,HCC,Domestic,Non-coastal,Operating,2028,100
Shanxi (West) KSOE,Metallurgical,SCC,Domestic,Non-coastal,Operating,2028,100
Shanxi (West) KSOE,Metallurgical,PCI,Domestic,Non-coastal,Operating,2028,100
Shanxi (West) KSOE,Thermal,Bituminous,Domestic,Coastal,Operating,2028,100
Shanxi (West) KSOE,Thermal,Anthracite,Domestic,Coastal,Operating,2028,100
Shanxi (West) KSOE,Thermal,Bituminous,Domestic,Non-coastal,Operating,2028,100
Shanxi (West) KSOE,Thermal,Anthracite,Domestic,Non-coastal,Operating,2028,100
Shanxi (West) KSOE,Metallurgical,HCC,Domestic,Coastal,Operating,2029,100
Shanxi (West) KSOE,Metallurgical,SCC,Domestic,Coastal,Operating,2029,100
Shanxi (West) KSOE,Metallurgical,PCI,Domestic,Coastal,Operating,2029,100
Shanxi (West) KSOE,Metallurgical,HCC,Domestic,Non-coastal,Operating,2029,100
Shanxi (West) KSOE,Metallurgical,SCC,Domestic,Non-coastal,Operating,2029,100
Shanxi (West) KSOE,Metallurgical,PCI,Domestic,Non-coastal,Operating,2029,100
Shanxi (West) KSOE,Thermal,Bituminous,Domestic,Coastal,Operating,2029,100
Shanxi (West) KSOE,Thermal,Anthracite,Domestic,Coastal,Operating,2029,100
Ningxia Other Mines,Thermal,Anthracite,Domestic,Non-coastal,Operating,2024,100
Ningxia Other Mines,Metallurgical,HCC,Domestic,Non-coastal,Operating,2025,100
Ningxia Other Mines,Metallurgical,PCI,Domestic,Non-coastal,Operating,2025,100
Ningxia Other Mines,Thermal,Bituminous,Domestic,Non-coastal,Operating,2025,100
Ningxia Other Mines,Thermal,Anthracite,Domestic,Non-coastal,Operating,2025,100
Ningxia Other Mines,Metallurgical,HCC,Domestic,Non-coastal,Operating,2026,100
Ningxia Other Mines,Metallurgical,PCI,Domestic,Non-coastal,Operating,2026,100
Ningxia Other Mines,Thermal,Bituminous,Domestic,Non-coastal,Operating,2026,100
Ningxia Other Mines,Thermal,Anthracite,Domestic,Non-coastal,Operating,2026,100
Ningxia Other Mines,Metallurgical,HCC,Domestic,Non-coastal,Operating,2027,100
Ningxia Other Mines,Metallurgical,PCI,Domestic,Non-coastal,Operating,2027,100
Ningxia Other Mines,Thermal,Bituminous,Domestic,Non-coastal,Operating,2027,100
Ningxia Other Mines,Thermal,Anthracite,Domestic,Non-coastal,Operating,2027,100
Ningxia Other Mines,Metallurgical,HCC,Domestic,Non-coastal,Operating,2028,100
Ningxia Other Mines,Metallurgical,PCI,Domestic,Non-coastal,Operating,2028,100
Ningxia Other Mines,Thermal,Bituminous,Domestic,Non-coastal,Operating,2028,100
Ningxia Other Mines,Thermal,Anthracite,Domestic,Non-coastal,Operating,2028,100
Ningxia Other Mines,Metallurgical,HCC,Domestic,Non-coastal,Operating,2029,100
Ningxia Other Mines,Metallurgical,PCI,Domestic,Non-coastal,Operating,2029,100
Ningxia Other Mines,Thermal,Bituminous,Domestic,Non-coastal,Operating,2029,100
Ningxia Other Mines,Thermal,Anthracite,Domestic,Non-coastal,Operating,2029,100
Ningxia Other Mines,Metallurgical,HCC,Domestic,Non-coastal,Operating,2030,100
Ningxia Other Mines,Metallurgical,PCI,Domestic,Non-coastal,Operating,2030,100
Ningxia Other Mines,Thermal,Bituminous,Domestic,Non-coastal,Operating,2030,100
Ningxia Other Mines,Thermal,Anthracite,Domestic,Non-coastal,Operating,2030,100
Shanxi (West) other mines,Metallurgical,SCC,Domestic,Coastal,Operating,2029,100
Shanxi (West) other mines,Metallurgical,PCI,Domestic,Coastal,Operating,2029,100
Shanxi (West) other mines,Metallurgical,HCC,Domestic,Non-coastal,Operating,2029,100
Shanxi (West) other mines,Metallurgical,SCC,Domestic,Non-coastal,Operating,2029,100
Shanxi (West) other mines,Metallurgical,PCI,Domestic,Non-coastal,Operating,2029,100
Shanxi (West) other mines,Thermal,Bituminous,Domestic,Coastal,Operating,2029,100
Shanxi (West) other mines,Thermal,Anthracite,Domestic,Coastal,Operating,2029,100
Shanxi (West) other mines,Thermal,Bituminous,Domestic,Non-coastal,Operating,2029,100
Shanxi (West) other mines,Thermal,Anthracite,Domestic,Non-coastal,Operating,2029,100
Shanxi (West) other mines,Metallurgical,HCC,Domestic,Coastal,Operating,2030,100
Shanxi (West) other mines,Metallurgical,SCC,Domestic,Coastal,Operating,2030,100
Shanxi (West) other mines,Metallurgical,PCI,Domestic,Coastal,Operating,2030,100
Shanxi (West) other mines,Metallurgical,HCC,Domestic,Non-coastal,Operating,2030,100
Shanxi (West) other mines,Metallurgical,SCC,Domestic,Non-coastal,Operating,2030,100
Shanxi (West) other mines,Metallurgical,PCI,Domestic,Non-coastal,Operating,2030,100
Shanxi (West) other mines,Thermal,Bituminous,Domestic,Coastal,Operating,2030,100
Shanxi (West) other mines,Thermal,Anthracite,Domestic,Coastal,Operating,2030,100
Shanxi (West) other mines,Thermal,Bituminous,Domestic,Non-coastal,Operating,2030,100
Shanxi (West) other mines,Thermal,Anthracite,Domestic,Non-coastal,Operating,2030,100
Wuhai KSOE_Shenhua,Thermal,Bituminous,Domestic,Non-coastal,Operating,2015,100
Wuhai KSOE_Shenhua,Thermal,Bituminous,Domestic,Non-coastal,Operating,2016,100
Wuhai KSOE_Shenhua,Thermal,Bituminous,Domestic,Non-coastal,Operating,2017,100
Wuhai KSOE_Shenhua,Thermal,Bituminous,Domestic,Non-coastal,Operating,2018,100
Wuhai KSOE_Shenhua,Thermal,Bituminous,Domestic,Non-coastal,Operating,2019,100
Wuhai KSOE_Shenhua,Thermal,Bituminous,Domestic,Non-coastal,Operating,2020,100
Wuhai KSOE_Shenhua,Thermal,Bituminous,Domestic,Non-coastal,Operating,2021,100
Wuhai KSOE_Shenhua,Thermal,Bituminous,Domestic,Non-coastal,Operating,2022,100
Wuhai KSOE_Shenhua,Thermal,Bituminous,Domestic,Non-coastal,Operating,2023,100
Wuhai KSOE_Shenhua,Thermal,Bituminous,Domestic,Non-coastal,Operating,2024,100
Wuhai KSOE_Shenhua,Thermal,Bituminous,Domestic,Non-coastal,Operating,2025,100
Wuhai KSOE_Shenhua,Thermal,Bituminous,Domestic,Non-coastal,Operating,2026,100
Wuhai KSOE_Shenhua,Thermal,Bituminous,Domestic,Non-coastal,Operating,2027,100
Wuhai KSOE_Shenhua,Thermal,Bituminous,Domestic,Non-coastal,Operating,2028,100
Wuhai KSOE_Shenhua,Thermal,Bituminous,Domestic,Non-coastal,Operating,2029,100
Wuhai KSOE_Shenhua,Thermal,Bituminous,Domestic,Non-coastal,Operating,2030,100
Shanxi (East) other mines,Thermal,Anthracite,Domestic,Non-coastal,Operating,2018,100
Shanxi (East) other mines,Metallurgical,HCC,Domestic,Coastal,Operating,2019,100
Shanxi (East) other mines,Metallurgical,SCC,Domestic,Coastal,Operating,2019,100
Shanxi (East) other mines,Metallurgical,PCI,Domestic,Coastal,Operating,2019,100
Shanxi (East) other mines,Metallurgical,HCC,Domestic,Non-coastal,Operating,2019,100
Shanxi (East) other mines,Metallurgical,SCC,Domestic,Non-coastal,Operating,2019,100
Shanxi (East) other mines,Metallurgical,PCI,Domestic,Non-coastal,Operating,2019,100
Shanxi (East) other mines,Thermal,Bituminous,Domestic,Coastal,Operating,2019,100
Shanxi (East) other mines,Thermal,Anthracite,Domestic,Coastal,Operating,2019,100
Shanxi (East) other mines,Thermal,Bituminous,Domestic,Non-coastal,Operating,2019,100
Shanxi (East) other mines,Thermal,Anthracite,Domestic,Non-coastal,Operating,2019,100
Shanxi (East) other mines,Metallurgical,HCC,Domestic,Coastal,Operating,2020,100
Shanxi (East) other mines,Metallurgical,SCC,Domestic,Coastal,Operating,2020,100
Shanxi (East) other mines,Metallurgical,PCI,Domestic,Coastal,Operating,2020,100
Shanxi (East) other mines,Metallurgical,HCC,Domestic,Non-coastal,Operating,2020,100
Shanxi (East) other mines,Metallurgical,SCC,Domestic,Non-coastal,Operating,2020,100
Shanxi (East) other mines,Metallurgical,PCI,Domestic,Non-coastal,Operating,2020,100
Shanxi (East) other mines,Thermal,Bituminous,Domestic,Coastal,Operating,2020,100
Shanxi (East) other mines,Thermal,Anthracite,Domestic,Coastal,Operating,2020,100
Shanxi (East) other mines,Thermal,Bituminous,Domestic,Non-coastal,Operating,2020,100
Shanxi (East) other mines,Thermal,Anthracite,Domestic,Non-coastal,Operating,2020,100
Shanxi (East) other mines,Metallurgical,HCC,Domestic,Coastal,Operating,2021,100
Shanxi (East) other mines,Metallurgical,SCC,Domestic,Coastal,Operating,2021,100
Shanxi (East) other mines,Metallurgical,PCI,Domestic,Coastal,Operating,2021,100
Shanxi (North) KSOE,Metallurgical,SCC,Domestic,Non-coastal,Operating,2016,100
Shanxi (North) KSOE,Thermal,Bituminous,Domestic,Coastal,Operating,2016,100
Shanxi (North) KSOE,Thermal,Bituminous,Domestic,Non-coastal,Operating,2016,100
Shanxi (North) KSOE,Metallurgical,SCC,Domestic,Coastal,Operating,2017,100
Shanxi (North) KSOE,Metallurgical,SCC,Domestic,Non-coastal,Operating,2017,100
Shanxi (North) KSOE,Thermal,Bituminous,Domestic,Coastal,Operating,2017,100
Shanxi (North) KSOE,Thermal,Bituminous,Domestic,Non-coastal,Operating,2017,100
Shanxi (North) KSOE,Metallurgical,SCC,Domestic,Coastal,Operating,2018,100
Shanxi (North) KSOE,Metallurgical,SCC,Domestic,Non-coastal,Operating,2018,100
Shanxi (North) KSOE,Thermal,Bituminous,Domestic,Coastal,Operating,2018,100
Shanxi (North) KSOE,Thermal,Bituminous,Domestic,Non-coastal,Operating,2018,100
Shanxi (North) KSOE,Metallurgical,SCC,Domestic,Coastal,Operating,2019,100
Shanxi (North) KSOE,Metallurgical,SCC,Domestic,Non-coastal,Operating,2019,100
Shanxi (North) KSOE,Thermal,Bituminous,Domestic,Coastal,Operating,2019,100
Shanxi (North) KSOE,Thermal,Bituminous,Domestic,Non-coastal,Operating,2019,100
Shanxi (North) KSOE,Metallurgical,SCC,Domestic,Coastal,Operating,2020,100
Shanxi (North) KSOE,Metallurgical,SCC,Domestic,Non-coastal,Operating,2020,100
Shanxi (North) KSOE,Thermal,Bituminous,Domestic,Coastal,Operating,2020,100
Shanxi (North) KSOE,Thermal,Bituminous,Domestic,Non-coastal,Operating,2020,100
Shanxi (North) KSOE,Metallurgical,SCC,Domestic,Coastal,Operating,2021,100
Shanxi (North) KSOE,Metallurgical,SCC,Domestic,Non-coastal,Operating,2021,100
Shanxi (North) KSOE,Thermal,Bituminous,Domestic,Coastal,Operating,2021,100
Shanxi (North) KSOE,Thermal,Bituminous,Domestic,Non-coastal,Operating,2021,100
Shanxi (North) KSOE Surface ,Thermal,Bituminous,Domestic,Coastal,Operating,2015,100
Shanxi (North) KSOE Surface ,Thermal,Bituminous,Domestic,Non-coastal,Operating,2015,100
Shanxi (North) KSOE Surface ,Thermal,Bituminous,Domestic,Coastal,Operating,2016,100
Shanxi (North) KSOE Surface ,Thermal,Bituminous,Domestic,Non-coastal,Operating,2016,100
Shanxi (North) KSOE Surface ,Thermal,Bituminous,Domestic,Coastal,Operating,2017,100
Shanxi (North) KSOE Surface ,Thermal,Bituminous,Domestic,Non-coastal,Operating,2017,100
Shanxi (North) KSOE Surface ,Thermal,Bituminous,Domestic,Coastal,Operating,2018,100
Shanxi (North) KSOE Surface ,Thermal,Bituminous,Domestic,Non-coastal,Operating,2018,100
Shanxi (North) KSOE_China Coal,Thermal,Bituminous,Domestic,Coastal,Operating,2015,100
Shanxi (North) KSOE_China Coal,Thermal,Bituminous,Domestic,Non-coastal,Operating,2015,100
Shanxi (North) KSOE_China Coal,Thermal,Bituminous,Domestic,Coastal,Operating,2016,100
Shanxi (North) KSOE_China Coal,Thermal,Bituminous,Domestic,Non-coastal,Operating,2016,100
Shanxi (North) KSOE_China Coal,Thermal,Bituminous,Domestic,Coastal,Operating,2017,100
Shanxi (North) KSOE_China Coal,Thermal,Bituminous,Domestic,Non-coastal,Operating,2017,100
Shanxi (North) KSOE_China Coal,Thermal,Bituminous,Domestic,Coastal,Operating,2018,100
Shanxi (North) KSOE_China Coal,Thermal,Bituminous,Domestic,Non-coastal,Operating,2018,100
Shanxi (North) KSOE_China Coal,Thermal,Bituminous,Domestic,Coastal,Operating,2019,100
Shanxi (North) KSOE_China Coal,Thermal,Bituminous,Domestic,Non-coastal,Operating,2019,100
Shanxi (North) KSOE_China Coal,Thermal,Bituminous,Domestic,Coastal,Operating,2020,100
Shanxi (North) KSOE_China Coal,Thermal,Bituminous,Domestic,Non-coastal,Operating,2020,100
Shanxi (North) KSOE_China Coal,Thermal,Bituminous,Domestic,Coastal,Operating,2021,100
Shanxi (North) KSOE_China Coal,Thermal,Bituminous,Domestic,Non-coastal,Operating,2021,100
Shanxi (North) KSOE_China Coal,Thermal,Bituminous,Domestic,Coastal,Operating,2022,100
Shanxi (North) KSOE_China Coal,Thermal,Bituminous,Domestic,Non-coastal,Operating,2022,100
Shanxi (North) KSOE_China Coal,Thermal,Bituminous,Domestic,Coastal,Operating,2023,100
Shanxi (North) KSOE_China Coal,Thermal,Bituminous,Domestic,Non-coastal,Operating,2023,100
Shanxi (North) KSOE_China Coal,Thermal,Bituminous,Domestic,Coastal,Operating,2024,100
Shanxi (North) KSOE_China Coal,Thermal,Bituminous,Domestic,Non-coastal,Operating,2024,100
Ningxia Other Mines Surface,Metallurgical,HCC,Domestic,Non-coastal,Operating,2015,100
Ningxia Other Mines Surface,Metallurgical,PCI,Domestic,Non-coastal,Operating,2015,100
Ningxia Other Mines Surface,Thermal,Bituminous,Domestic,Non-coastal,Operating,2015,100
Ningxia Other Mines Surface,Thermal,Anthracite,Domestic,Non-coastal,Operating,2015,100
Ningxia Other Mines Surface,Metallurgical,HCC,Domestic,Non-coastal,Operating,2016,100
Ningxia Other Mines Surface,Metallurgical,PCI,Domestic,Non-coastal,Operating,2016,100
Ningxia Other Mines Surface,Thermal,Bituminous,Domestic,Non-coastal,Operating,2016,100
Ningxia Other Mines Surface,Thermal,Anthracite,Domestic,Non-coastal,Operating,2016,100
Ningxia Other Mines Surface,Metallurgical,HCC,Domestic,Non-coastal,Operating,2017,100
Ningxia Other Mines Surface,Metallurgical,PCI,Domestic,Non-coastal,Operating,2017,100
Ningxia Other Mines Surface,Thermal,Bituminous,Domestic,Non-coastal,Operating,2017,100
Ningxia Other Mines Surface,Thermal,Anthracite,Domestic,Non-coastal,Operating,2017,100
Ningxia Other Mines Surface,Metallurgical,HCC,Domestic,Non-coastal,Operating,2018,100
Ningxia Other Mines Surface,Metallurgical,PCI,Domestic,Non-coastal,Operating,2018,100
Ningxia Other Mines Surface,Thermal,Bituminous,Domestic,Non-coastal,Operating,2018,100
Ningxia Other Mines Surface,Thermal,Anthracite,Domestic,Non-coastal,Operating,2018,100
Ningxia Other Mines Surface,Metallurgical,HCC,Domestic,Non-coastal,Operating,2019,100
Ningxia Other Mines Surface,Metallurgical,PCI,Domestic,Non-coastal,Operating,2019,100
Ningxia Other Mines Surface,Thermal,Bituminous,Domestic,Non-coastal,Operating,2019,100
Ningxia Other Mines Surface,Thermal,Anthracite,Domestic,Non-coastal,Operating,2019,100
Ningxia Other Mines Surface,Metallurgical,HCC,Domestic,Non-coastal,Operating,2020,100
Shanxi (North) other mines,Metallurgical,SCC,Domestic,Coastal,Operating,2015,100
Shanxi (North) other mines,Metallurgical,SCC,Domestic,Non-coastal,Operating,2015,100
Shanxi (North) other mines,Thermal,Bituminous,Domestic,Coastal,Operating,2015,100
Shanxi (North) other mines,Thermal,Bituminous,Domestic,Non-coastal,Operating,2015,100
Shanxi (North) other mines,Metallurgical,SCC,Domestic,Coastal,Operating,2016,100
Shanxi (North) other mines,Metallurgical,SCC,Domestic,Non-coastal,Operating,2016,100
Shanxi (North) other mines,Thermal,Bituminous,Domestic,Coastal,Operating,2016,100
Shanxi (North) other mines,Thermal,Bituminous,Domestic,Non-coastal,Operating,2016,100
Shanxi (North) other mines,Metallurgical,SCC,Domestic,Coastal,Operating,2017,100
Shanxi (North) other mines,Metallurgical,SCC,Domestic,Non-coastal,Operating,2017,100
Shanxi (North) other mines,Thermal,Bituminous,Domestic,Coastal,Operating,2017,100
Shanxi (North) other mines,Thermal,Bituminous,Domestic,Non-coastal,Operating,2017,100
Shanxi (North) other mines,Metallurgical,SCC,Domestic,Coastal,Operating,2018,100
Shanxi (North) other mines,Metallurgical,SCC,Domestic,Non-coastal,Operating,2018,100
Shanxi (North) other mines surface,Thermal,Bituminous,Domestic,Coastal,Operating,2015,100
Shanxi (North) other mines surface,Thermal,Bituminous,Domestic,Non-coastal,Operating,2015,100
Shanxi (North) other mines surface,Thermal,Bituminous,Domestic,Coastal,Operating,2016,100
Shanxi (North) other mines surface,Thermal,Bituminous,Domestic,Non-coastal,Operating,2016,100
Shanxi (North) other mines surface,Thermal,Bituminous,Domestic,Coastal,Operating,2017,100
Shanxi (North) other mines surface,Thermal,Bituminous,Domestic,Non-coastal,Operating,2017,100
Shanxi (North) other mines surface,Thermal,Bituminous,Domestic,Coastal,Operating,2018,100
Shanxi (North) other mines surface,Thermal,Bituminous,Domestic,Non-coastal,Operating,2018,100
Shanxi (North) other mines surface,Thermal,Bituminous,Domestic,Coastal,Operating,2019,100
Shanxi (North) other mines surface,Thermal,Bituminous,Domestic,Non-coastal,Operating,2019,100
Shanxi (North) other mines surface,Thermal,Bituminous,Domestic,Coastal,Operating,2020,100
Shanxi (North) other mines surface,Thermal,Bituminous,Domestic,Non-coastal,Operating,2020,100
